delivery_id,Date,Exam Name,Score,Passed,Points Earned,Points Available,Duration,Form,Form ID,Form Version ID
a82629be-37ae-4084-86ae-3abc06440027,15:33.8,Game of Thrones Season 1,57.14285714,,12,21,501,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
15603d11-6024-4bd8-9136-1e6b9f7fe5f9,39:01.8,Game of Thrones Season 1,66.66666667,,14,21,1065,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
002ffa1e-cf36-4c14-8319-2621da02478c,39:31.7,Game of Thrones Season 1,61.9047619,,13,21,635,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
d54beb10-15d0-4d3d-ae5c-61c952ff2ecf,58:18.9,Game of Thrones Season 1,66.66666667,,14,21,441,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
c8a23ed5-f002-41e0-802c-463fa16d8234,53:22.0,Game of Thrones Season 1,52.38095238,,11,21,548,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
d0400272-cd89-4b8e-9d9c-b99ecfdead88,40:35.2,Game of Thrones Season 1,28.57142857,,6,21,369,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
b57ef0e3-e390-4ead-a870-0486cab7399e,18:10.1,Game of Thrones Season 1,80.95238095,,17,21,945,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
5a97be83-5802-4575-bd58-c195c3e5d62c,30:24.1,Game of Thrones Season 1,61.9047619,,13,21,494,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
e27d4a9c-78f2-41e6-9457-66cd0aab9321,14:43.4,Game of Thrones Season 1,66.66666667,,14,21,508,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
49e0fd05-8533-4c6d-8f9a-546aed16b5cb,23:39.2,Game of Thrones Season 1,57.14285714,,12,21,590,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
cc51de6b-f36d-40fb-bfee-670b8d6047a3,25:42.3,Game of Thrones Season 1,57.14285714,,12,21,324,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
f85cdc0e-7859-403e-a54d-6e857d4f6101,07:13.1,Game of Thrones Season 1,47.61904762,,10,21,1143,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
59e50113-f705-4c1a-aa52-4c43b73ec04f,10:05.7,Game of Thrones Season 1,47.61904762,,10,21,528,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
49d8f11e-74e0-4f76-9be2-50b77d340a2e,54:29.5,Game of Thrones Season 1,33.33333333,,7,21,726,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
11062c21-f009-40a5-a833-27e44ba8fc11,15:41.9,Game of Thrones Season 1,61.9047619,,13,21,371,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
8b953c9d-71a1-4428-b055-4a32c491bdc2,01:00.6,Game of Thrones Season 1,57.14285714,,12,21,1398,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
baaba8ac-0a1f-42d1-8d2f-d6646b03bbcb,04:39.5,Game of Thrones Season 1,71.42857143,,15,21,889,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
c3d27309-f8db-4711-8ae5-d9fa9027987c,48:01.6,Game of Thrones Season 1,52.38095238,,11,21,631,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
f07f73c0-a2a2-4078-9b38-1e9e079f677a,15:22.2,Game of Thrones Season 1,61.9047619,,13,21,647,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
a3512ed6-dcdb-4d11-81f7-3ac1c4b5567d,45:55.5,Game of Thrones Season 1,33.33333333,,7,21,519,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
2e79794c-f1d3-4ee6-89e3-2ffc267bab86,04:27.5,Game of Thrones Season 1,57.14285714,,12,21,729,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
3e10afd0-58c2-4c2b-a0be-42b3dfba3cfc,56:56.7,Game of Thrones Season 1,52.38095238,,11,21,465,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
2f68941f-bb62-4110-b0a4-32f31acfcfa1,08:14.4,Game of Thrones Season 1,52.38095238,,11,21,432,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
c7261b7d-46cb-4464-92bf-6acd9d79411f,52:27.9,Game of Thrones Season 1,66.66666667,,14,21,498,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
84ff3445-aec6-4818-bb17-86005da7d352,56:50.6,Game of Thrones Season 1,80.95238095,,17,21,1889,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
488d1d43-241d-4185-87d0-5779ef7f9356,24:10.0,Game of Thrones Season 1,57.14285714,,12,21,1024,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
bf673a45-5126-4a41-a06f-fc4b62ab43de,27:43.0,Game of Thrones Season 1,47.61904762,,10,21,401,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
c117127d-cf15-4f8d-b518-08f84b5766ca,10:32.1,Game of Thrones Season 1,52.38095238,,11,21,503,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
d8a3dc9f-d101-47c1-a71c-cad25f5a5dc9,20:54.6,Game of Thrones Season 1,57.14285714,,12,21,329,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
244523ea-5982-41a5-83e0-60a593c2ec5f,49:30.4,Game of Thrones Season 1,52.38095238,,11,21,796,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
307506b3-53a0-4dfc-a407-e774e4326151,43:44.2,Game of Thrones Season 1,38.0952381,,8,21,872,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
a2581034-6447-4405-9574-cb62a425da6a,52:41.4,Game of Thrones Season 1,52.38095238,,11,21,711,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
29088161-18a9-47fd-ba22-40e6e0ff4486,48:12.8,Game of Thrones Season 1,57.14285714,,12,21,491,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
8b002e9a-14e0-47c4-9e15-273d1649343e,19:30.1,Game of Thrones Season 1,28.57142857,,6,21,459,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
64f8c1d2-7f4d-496d-b80f-a4dc288b83e9,39:27.9,Game of Thrones Season 1,66.66666667,,14,21,637,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
bccac522-31c3-4072-b530-5cc78153022e,14:45.2,Game of Thrones Season 1,33.33333333,,7,21,422,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
cf662e1b-953d-4536-ab83-2d18788e7bb0,20:13.3,Game of Thrones Season 1,61.9047619,,13,21,673,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
c688b894-3ed8-4672-9fcf-66d6d04ddc15,57:28.2,Game of Thrones Season 1,57.14285714,,12,21,899,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
dca24902-6991-4117-98cb-e20a5642a658,00:15.9,Game of Thrones Season 1,61.9047619,,13,21,454,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
8c18dbcd-30d3-4830-aee6-385a849b2420,01:40.6,Game of Thrones Season 1,38.0952381,,8,21,494,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
085c1741-5c79-4ac1-9f05-2b1683d7bec7,54:51.8,Game of Thrones Season 1,57.14285714,,12,21,480,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
bede4ecb-b5af-4784-984a-64e8d0d30d94,54:19.4,Game of Thrones Season 1,9.523809524,,2,21,212,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
56f4c365-73e1-4798-a70e-87a66423cbd0,06:35.8,Game of Thrones Season 1,42.85714286,,9,21,549,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
fbbd6059-a42f-47b6-ad08-293e995cc0d5,44:01.2,Game of Thrones Season 1,42.85714286,,9,21,763,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
c8e36711-0337-45da-b6df-91dd823a3dee,35:37.5,Game of Thrones Season 1,28.57142857,,6,21,992,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
29f4b355-8331-4f78-bbd5-5b40111175a1,27:02.1,Game of Thrones Season 1,61.9047619,,13,21,684,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
fd17f236-f061-4626-b75c-eccddbf73aa9,48:36.6,Game of Thrones Season 1,71.42857143,,15,21,664,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
de294e55-96ac-4f75-8de9-a2eb87c60df6,01:57.7,Game of Thrones Season 1,52.38095238,,11,21,1363,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
2a839579-6cc6-436a-a983-c47450231313,38:23.3,Game of Thrones Season 1,52.38095238,,11,21,470,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
9aa1cba1-bde3-48d2-98bc-b2b67df3eda4,01:50.5,Game of Thrones Season 1,61.9047619,,13,21,770,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
d8d9cdf7-daae-42a2-8e97-ffc8af87c433,46:21.6,Game of Thrones Season 1,61.9047619,,13,21,627,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
cf6f33a3-66e3-4d59-aeea-6af68f596a63,48:29.2,Game of Thrones Season 1,52.38095238,,11,21,534,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
473e6447-10d1-445a-ad33-fdf252bb01cb,15:24.3,Game of Thrones Season 1,19.04761905,,4,21,483,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
a893f508-6a85-47a9-a04d-fd53723f31c9,46:00.4,Game of Thrones Season 1,23.80952381,,5,21,333,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
27be953f-9145-40d0-ac00-c330ed914a36,10:46.2,Game of Thrones Season 1,52.38095238,,11,21,459,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
dea0ac84-9a5c-4d5c-94d5-9b98e8fe747c,42:11.1,Game of Thrones Season 1,47.61904762,,10,21,832,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
28b2dac6-0111-48e5-ac2f-85ad32c9c052,39:25.3,Game of Thrones Season 1,61.9047619,,13,21,380,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
2f4a80c1-025c-4e0e-9d5a-5177617990c7,34:45.0,Game of Thrones Season 1,19.04761905,,4,21,875,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
41fe5c4e-5cc4-4d43-80a1-42a07794241e,30:47.0,Game of Thrones Season 1,52.38095238,,11,21,574,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
91c06bc6-84b0-49a9-9303-f85650f414a0,41:54.1,Game of Thrones Season 1,71.42857143,,15,21,566,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
05095ee5-ebfa-4add-b023-18333b072401,25:31.4,Game of Thrones Season 1,61.9047619,,13,21,606,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
e172378c-4a16-4694-901c-ca67f5c8b7d1,11:40.4,Game of Thrones Season 1,52.38095238,,11,21,455,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
e9ca3cb2-1b46-4de4-9ff9-dca12b75e919,09:43.7,Game of Thrones Season 1,42.85714286,,9,21,464,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
a390141e-7fd2-4b1a-9f9e-71c19d7e4cab,24:35.2,Game of Thrones Season 1,57.14285714,,12,21,519,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
4a14ec4a-9f71-4b88-8b17-bbda285c707b,01:49.8,Game of Thrones Season 1,76.19047619,,16,21,473,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
072819da-d207-4b99-aef8-72d2570cde46,29:09.3,Game of Thrones Season 1,42.85714286,,9,21,943,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
b6a74b2d-6d74-4337-956e-a00e0337957c,32:53.6,Game of Thrones Season 1,38.0952381,,8,21,490,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
50be685c-69cc-469c-a3ec-5d0be7ab9d5e,13:06.1,Game of Thrones Season 1,23.80952381,,5,21,2161,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
cd47b170-e1be-44b3-b6ab-6766152228d8,03:31.3,Game of Thrones Season 1,66.66666667,,14,21,568,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
3ab75406-0a10-4fa4-895b-7b43a1023b89,53:37.4,Game of Thrones Season 1,76.19047619,,16,21,491,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
2908e218-8d15-4a0b-9c1d-0b7130b42524,47:56.2,Game of Thrones Season 1,42.85714286,,9,21,577,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
1c15660f-542e-4271-a6ee-06f13997b295,50:59.4,Game of Thrones Season 1,52.38095238,,11,21,679,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
d99980d5-7fb3-49c0-a3a1-519b5347b046,08:35.7,Game of Thrones Season 1,76.19047619,,16,21,298,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
d3ad9e63-6d69-4815-8f70-7e9d15a3fe0d,15:14.0,Game of Thrones Season 1,76.19047619,,16,21,308,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
1a755316-c16a-495b-8df6-3a7e5515c806,30:29.0,Game of Thrones Season 1,80.95238095,,17,21,418,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
f4eddc8d-cc21-40f2-ac14-ad4b8249880b,05:25.1,Game of Thrones Season 1,71.42857143,,15,21,353,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
8fdb8a43-9205-48c5-8c15-0c43ac57acaf,02:35.4,Game of Thrones Season 1,80.95238095,,17,21,291,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
24996852-d07c-4fa7-ae01-dfdf645f1310,10:46.6,Game of Thrones Season 1,80.95238095,,17,21,419,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
e23d0554-a9d6-49e2-a815-acf3860d1d8a,05:08.9,Game of Thrones Season 1,80.95238095,,17,21,551,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
edf107a9-671d-4c6e-8776-16091b87f677,27:16.1,Game of Thrones Season 1,42.85714286,,9,21,464,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
0792c81f-0cff-499e-8150-ec976d35dbfb,27:21.7,Game of Thrones Season 1,80.95238095,,17,21,350,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
022b6a3e-96fe-4540-a8b5-960bcf444acf,20:48.5,Game of Thrones Season 1,28.57142857,,6,21,749,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
44e83f36-c135-40ca-b400-d76e0aa3967c,51:14.0,Game of Thrones Season 1,52.38095238,,11,21,520,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
6457aacf-54a7-48ee-a985-84916ca34674,02:24.6,Game of Thrones Season 1,71.42857143,,15,21,562,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
c093d65f-3c40-4f58-a179-4c146ba78943,37:32.3,Game of Thrones Season 1,42.85714286,,9,21,695,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
715b9ca8-4e96-4e3f-aa56-43088e8bad06,21:16.5,Game of Thrones Season 1,42.85714286,,9,21,704,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
ce4b00d6-8809-46ef-8e50-da219f2eb996,33:43.3,Game of Thrones Season 1,42.85714286,,9,21,415,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
40d6888b-94b3-47c2-a2f7-8824121d75a7,03:44.3,Game of Thrones Season 1,57.14285714,,12,21,548,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
77d065ef-0c45-406d-ab60-06f400aaad8f,05:09.7,Game of Thrones Season 1,76.19047619,,16,21,495,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
210267a9-562b-4a8a-8b81-cb48459c77e4,14:38.3,Game of Thrones Season 1,80.95238095,,17,21,410,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
d7ab991f-e859-4c69-8daf-47ed31d60fc5,22:20.4,Game of Thrones Season 1,85.71428571,,18,21,354,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
6526dbc0-49d4-4542-9d94-3433aa603069,46:21.9,Game of Thrones Season 1,71.42857143,,15,21,587,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
fd33f588-9be8-4d37-83e5-356aa9c14f79,44:23.5,Game of Thrones Season 1,57.14285714,,12,21,481,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
8a248ec2-b4c0-46c9-b5cc-b882f2311294,57:44.9,Game of Thrones Season 1,76.19047619,,16,21,416,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
2e195113-b1de-4253-af0e-033f7b68c964,14:54.8,Game of Thrones Season 1,47.61904762,,10,21,372,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
32f6417c-333b-406a-a522-5c7539ada183,36:33.4,Game of Thrones Season 1,85.71428571,,18,21,291,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
c97f4be9-624f-4f6e-8457-e8bfbe916bd4,25:34.5,Game of Thrones Season 1,47.61904762,,10,21,351,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
3edcf0fc-34f7-46f8-b855-6e6512ff54cd,41:22.6,Game of Thrones Season 1,66.66666667,,14,21,748,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
85cb8c86-eb39-433e-be75-705fb692f260,47:36.4,Game of Thrones Season 1,66.66666667,,14,21,540,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
2928ec60-c2e9-4d75-b1b0-97318d0bda99,39:04.0,Game of Thrones Season 1,61.9047619,,13,21,628,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
84ac8a18-3c4e-44fe-b37e-d5014b93335e,36:24.3,Game of Thrones Season 1,80.95238095,,17,21,302,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
d38a1533-a5c2-467d-aafb-625b1351b73c,25:58.8,Game of Thrones Season 1,52.38095238,,11,21,408,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
129403a5-6fde-416f-a135-381b9e732bd4,32:59.1,Game of Thrones Season 1,61.9047619,,13,21,265,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
2b87dd61-07c3-4add-bab3-6b1464e9a101,05:59.1,Game of Thrones Season 1,85.71428571,,18,21,472,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
5bcc577c-becd-40e3-a075-de39a0b6578b,04:15.7,Game of Thrones Season 1,66.66666667,,14,21,512,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
65757ff6-a835-4f99-9def-cc747ef45466,33:30.6,Game of Thrones Season 1,66.66666667,,14,21,965,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
00a363b1-9975-4d2e-9933-ff6437bb9ced,41:56.8,Game of Thrones Season 1,38.0952381,,8,21,574,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
1ea7ee55-c755-4fcf-ad86-4a904046779a,48:31.3,Game of Thrones Season 1,42.85714286,,9,21,397,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
c74ea491-5e75-44fb-82b9-b61ebdb14461,08:02.1,Game of Thrones Season 1,57.14285714,,12,21,684,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
36e11cfe-1d17-4bb2-8dc4-601adcf75863,15:16.2,Game of Thrones Season 1,76.19047619,,16,21,429,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
e1aa9c97-52b6-4294-9c45-eec7a933ad6d,25:44.0,Game of Thrones Season 1,71.42857143,,15,21,955,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
94f10563-7f48-4c45-b4cb-77c4b3b48620,34:27.4,Game of Thrones Season 1,85.71428571,,18,21,390,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
a2cd2afb-2676-40a7-b84a-c00e91fa19ff,43:26.5,Game of Thrones Season 1,61.9047619,,13,21,723,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
41deb273-02fc-4823-97cf-3763e76dc720,40:01.5,Game of Thrones Season 1,47.61904762,,10,21,714,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
aa61ba5f-36ca-4cc3-9970-fe23740edd2f,40:15.2,Game of Thrones Season 1,61.9047619,,13,21,552,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
a0e938e5-eda0-4d18-ae9e-6e67bd58b6a1,10:25.6,Game of Thrones Season 1,28.57142857,,6,21,1183,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
49ac32f8-7ef2-4e00-9469-c1d2a5690bcc,09:14.3,Game of Thrones Season 1,42.85714286,,9,21,703,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
0e7e22e2-c540-4bfa-8cd2-3551b57186a1,18:58.3,Game of Thrones Season 1,42.85714286,,9,21,647,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
4adace08-2ce8-424c-98df-20f1987eaffa,22:58.4,Game of Thrones Season 1,23.80952381,,5,21,729,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
8149dcf5-b361-468c-bee2-a68d186b0271,51:10.4,Game of Thrones Season 1,33.33333333,,7,21,646,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
